  company all Details
"
"['U72900MH2009PTC191390', 'DIVERSIFIED BUSINESS SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC284362', 'HEXAGON MEDIA AND ADVERTISEMENT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC205923', 'EXLVIS SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC335688', 'RAISER TECH SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900PN2022PTC215293', 'AR2VI TECH PRIVATE LIMITED', 'Pune', 'Active']"
"['U72200MH1999PTC119448', 'FAIRDEAL SOFTWARE CONSULTANTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2020PTC347622', 'MATRIX BRICKS INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC207295', 'NANO NET LOGIC PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2018PTC315437', 'CONSIO SOFTWARE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC394387', 'DEMATADE ALGO TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC357552', 'PLOP INFO PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC320085', 'PATHAK ETECHNOLOGY CENTRE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC267238', 'NEW EVOLVING STRATEGIC TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72900MH2021PTC366458', 'NARA INFINITY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC273768', 'CHECKERS INDIA TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2004PTC147395', 'ALTIUS CUSTOMER SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72213MH2007PTC167574', 'INVENIOLIFE TECHNOLOGY PRIVATE LIMITED.', 'Mumbai', 'Active']"
"['U72900MH2009PTC197121', 'ASPSNIPPETS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH1992PTC064902', 'GAMMA SHARE SERVICES PVT LIMITED', 'Mumbai', 'Active']"
"['U72200MH2015PTC269391', 'INKWOOD TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC360489', 'ARISOLIS INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH1999PTC120702', 'CDP (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2006PTC160261', 'GENEXT HARDWARE & PARKS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH1999PTC123050', 'FASTREK SOFTWARE EDUCATION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2012PTC233027', 'STARTING BLOCKS MEDIA VENTURES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC378479', 'SKOLAN NETWORK PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2007PTC170062', 'OSIRIS IT PROJECTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC200064', 'TRATA SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC221851', 'SIMULTERRA SYNERGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC126425', 'INVISION AIR SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2013PTC244289', 'ZELICAN INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2002PTC136253', 'NATSUN TECHNOLOGY SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC195506', 'SCIEMETRIC TECHNOLOGIES INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC340282', 'SURGING SPRING TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC394655', 'NEEOM DIGI SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC331136', 'FRENZIED MIND ENTERTAINMENT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2000PTC125970', 'SINGHANIA SYSTEM TECHNOLOGISTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC125947', 'BRAINBIRD INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC388766', 'ANEMA CLOUD SOFTWARES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1995PTC087675', 'BSS SOFTWARES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC371976', 'IB2BTESTER SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2011PTC225484', 'AMBISURE TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2013PTC247917', 'ACE WORKFLOWS PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72200MH1997PTC107826', 'MASTER COMPUTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2008PTC177518', 'IBIS SYSTEMS AND SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC219154', 'CREATIVE COMPUNICS INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2005PTC156217', 'PORTWELL-LAXSONS (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC125129', 'QUARTETTE INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC205310', 'SUJAY SOFTTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2005PTC157265', 'PLANET SYNERGY INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC335373', 'ODWIZ GLOBAL CONSULTING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC218731', 'ORANE INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC223653', 'REALISE HAYAGREEVA TECHNOLOGY SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC364656', 'CALIBRE TECHNOVATIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC387125', 'ANK IT SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC390654', 'FIZER INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC269562', 'MEDISERVE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC391637', 'AAZFA SOFTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2000PTC125567', 'ISHA INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC297115', 'UPSURGE DIGITECH MARKETING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC321073', 'ABNY TECHNOLOGIES & CONSULTING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1989PTC055436', 'SYSTEM INTERNATIONAL PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2004PTC144835', 'SPINE TECHNOLOGIES (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC358247', 'SECURE MATRIX DIGITAL SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC329237', 'VEN2RAY TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2016PTC274019', 'SHASTREE TECHNOCRATS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2012PTC228497', 'ARTWORK PLANET GRAPHIC ARTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC206304', 'BUDH SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC358274', 'CELL CITY INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC344072', 'XENOTECH AI PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH1999PTC119928', 'SIGMA BYTE COMPUTERS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2007PTC175593', 'PREMIER INFOASSISTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2007PTC171666', 'BERNSTEIN INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72900MH2018PTC309460', 'GREENHORN ENTREPRENEUR PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC330201', 'BHUJBAL DAILY SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC386663', 'QUAVER TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC224226', 'NINEMILES STUDIOS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC361488', 'SYNCMESH IOT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC219802', 'OPEN FIRMS CONSULTING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC200815', 'MEDITERREAN SOFTWARE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2002PTC134487', 'CONTAKT TECH SOLUTIONS INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2019PTC323819', 'COFFEE FUELLED SOFTWARE DEVELOPMENT (I) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC335932', 'MEPAKOD TECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC206300', 'KRISH MARK INFOTECH (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC133113', 'NEON SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2008PTC188118', 'FIREFISH NETWORKS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2019PTC321541', 'MAGTAPP TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC126786', 'EINFRATECH SYSTEMS INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC335025', 'QRUX ENABLERS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC223620', 'IMEDZ SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2018PTC316430', 'HAIFAM TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72400MH1992PTC064924', 'ALPHA SHARE SERVICES PVT LTD', 'Mumbai', 'Active']"
"['U72900MH2019PTC331124', 'SQUID SOFTWARE TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2005PTC158463', 'WELKIN INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC376520', 'MOJAVA SOFT SOLUTION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2015PTC263291', 'COMPS TRADE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC209814', 'ADITECH ENGINEERING SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2007PTC172049', 'LOG SOFT SOLUTION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC352743', 'VRTANS TECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC124803', 'ENDURA SOFT-SOLUTION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC129192', 'CHEQUE MATE INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2021PTC373069', 'ADVANCE IT MANAGED SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC192119', 'PARIKRAMA SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72900MH2009PTC194759', 'SOLSYNCH TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2008PTC182868', 'ETERNAL STRATEGIES & SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72400MH2008PTC188872', 'CHRISTLINE INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC124514', 'LARVIK ENGG CONSULTANTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC320166', 'QRC INFOSOL PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC269004', 'ZEALO SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC125379', 'KNOWLEDGE COMMUNITY COM (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH1999PTC121271', 'CHIMERA THREADKRAFT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2007PTC166771', 'VRAM CONSULTING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC281060', 'MIND JUNCTION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC284882', 'COMPUTRONICS MULTIVISION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2007PTC174683', 'FURNATECH SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC317666', 'SHASHVAT E-PAPER PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2005PTC157733', 'WIAN TECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC131285', 'ZENVISION INFOWORKS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC291384', 'BELTIN TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC340794', 'VIYAN NINE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2014PTC256128', 'BINARYVEDA SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2008PTC188804', 'VED INFOSERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2020PTC350298', 'PRISTINE FORENSICS & CYBER INVESTIGATION SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2008PTC184727', 'KAIROS CONTENT SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2007PTC171294', 'NET HR SOLUTIONS (I) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2004PTC149382', 'GEKOM LOGISTICS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC198543', 'VDA INFOSOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC334565', 'QYNOS ENABLERS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC322991', 'UPSCALER SALESTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2007PTC176966', 'YASH NANOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1997PTC111950', 'NOVANET INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2006PTC164860', 'EASYLINK SOFTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2016PTC271696', 'QRC ASSURANCE AND SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72300MH2012PTC238402', 'KANDISA TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC223289', 'MICRO-FUSION TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC132893', 'NETWORK INTELLIGENCE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC319914', 'CHARLAGE TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1999PTC120413', 'MAYACOM TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC266648', 'BEACONSTALK TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC375220', 'NEXTJOULE LABS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC221687', 'BLUE MUSHROOM INFOZONE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2014PTC255701', 'REORIENTECH SOFTWARE SYSTEM PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC341509', 'FRENZTASTIC PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2018PTC313343', 'SPENDLYTIC SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2002PTC135390', 'ABYSS AND HORIZON CONSULTING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72502MH2021PTC373634', 'PHREE FOR SAFETY TECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC290189', 'LOFT INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC140151', 'AML REALTIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2015PTC270486', 'ANALYTICSFOX SOFTWARES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC320411', 'EMERTECH INNOVATIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2015PTC263991', 'MERMAID TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC268870', 'TIGER DIGITECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2008PTC182391', 'MICROLINK INFRASTRUCTURE MANAGEMENT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH1999PTC122765', 'GLOBAL NET SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900PN2014PTC150805', 'TERESO VENTURES PRIVATE LIMITED', 'Pune', 'Active']"
"['U72300MH2007PTC168706', 'KNOWLEDGE NETWORK (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2013PTC246683', 'EVOQUE SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2005PTC154302', 'QAD INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2014PTC253213', 'PERACTO INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2012PTC228164', 'INNOV CORPORATION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC358951', 'SEPIO SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC211823', 'VIAANTE BUSINESS SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC339294', 'LINEUP TECHNOLOGY SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72900MH2013PTC239932', 'AAKASH INNOVATIONS AND DESIGNS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC292877', 'ATOP DIGITAL TECHNOLOGY CONSULTING SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100PN2010PTC136385', 'BLAZECLAN TECHNOLOGIES PRIVATE LIMITED', 'Pune', 'Active']"
"['U72900MH2021PTC370359', 'SANYOI TECHNOLOGY INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900PN2020PTC191356', 'MY HOME TECH SERVICES PRIVATE LIMITED', 'Pune', 'Active']"
"['U72900MH2008PTC182043', 'EUREKA D-SOFT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2000PTC125466', 'SAFAL SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC329939', 'AKCODES INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2004PTC146491', 'MINDWARE OUTSOURCING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC321031', 'QNEXT DATA INTELLIGENCE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC204520', 'VOLGA INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC196886', 'SAT SOFTWARE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC361131', 'BUZZIN SPOTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC374825', 'TECHSETU COMMUNICATIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2015PTC268383', 'NEOLITE INFOTECH INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC215156', 'ACCELERATE CONSULTING (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200PN2007PTC130625', 'SIBELLA TECHNOLOGIES PRIVATE LIMITED', 'Pune', 'Active']"
"['U72100MH1997PTC106944', 'INTCOM SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1998PTC114805', 'KAYPEE COMPUTER SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH1998PTC115639', 'INTERACTIVE MULTIMEDIA TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2007PTC174747', 'V2 TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2012PTC235090', 'VEDIST SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC267899', 'HYPERMEDIA DIGITAL PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2012PTC230523', 'CANVASS TECH SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2005PTC150591', 'M J SYSTEMS (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH1997PTC112264', 'ESQUIRE INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC340505', 'DIGIGAMI SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC291098', 'OBMONDO INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC131685', 'SERVIZ4U NETWORKS (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC223906', 'EPISKOPE INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72200MH2019PTC321148', 'UPSCALE TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC317925', 'MATIM DIGITAL PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC132386', 'PARK DISTRIBUTOR PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2013PTC244412', 'BUZZMETER.DIGITAL ENGAGINEERS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC350621', 'BROWNNOWL SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC126503', 'PIGTAIL PUNDITS WEB SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900PN2013PTC148928', 'INTELLINET DATASYS PRIVATE LIMITED', 'Pune', 'Active']"
"['U72900MH2020PTC344821', 'SAWOLABS TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC359549', 'UKNOWVA SOFTWARES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2013PTC335572', 'NOETIC IT SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC133633', 'EXOR INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2008PTC181864', 'SIMPRO INDIA TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2011PTC224452', 'AGLAIA INTERACTIVE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2016PTC273357', 'TECHENABLE SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC323172', 'P2V TECHLABS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC206094', 'AALA TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2007PTC176635', 'PRIMETECH PRINTER SOLUTION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2016PTC272388', 'EFC TECH SPACE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72500MH2018PTC313586', 'H&Z HERMEZ-IT INNOVATIVE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2011PTC219244', 'SWICONS CONSULTANCY SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC205322', 'WEBSITE DEVELOPERS INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH1990PTC058149', 'COMPUTER AIDED MANAGEMENT SERVICES P LTD', 'Mumbai', 'Active']"
"['U72900MH2000PTC129116', 'BIRLA TMT HOLDINGS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH1990PTC057710', 'AMBIKA COMPUGRAPHICS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC328999', 'ESTATEROBO PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC207447', 'VARUNI SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2004PTC147427', 'ECFY CONSULTING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2014PTC255557', 'KLEVERK DESIGNS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC364845', 'I-GENPRO CONSULTING SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC322992', 'IDEOWIZE TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72900MH2015PTC266996', 'EMBRAVE TECH SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC192705', 'STRATUS TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2001PTC131231', 'CTRLP SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900PN2016PTC165967', 'GIVINGFORCE TECHNOLOGIES PRIVATE LIMITED', 'Pune', 'Active']"
"['U72900MH2001PTC131782', 'PMAM IT SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2007PTC174590', 'REDWOOD IT SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC360248', 'ICONIT NEXTGEN SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2002PTC137967', 'ASCENT ELECTRO-TECH PRIVATE LIMITED (CN)', 'Mumbai', 'Active']"
"['U72900MH2015PTC268596', 'G4K SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC223566', 'POS NIRVANA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2012PTC230916', 'ADVANTICS SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC390614', 'UNSCRAMBLE TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC389385', 'SANJSHRA IT SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
