company all Details
"['U72900TN2017PTC117790', 'NVTPHYBRIDGE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101042', 'PETRO DIGITAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137561', 'DIGITALSOFT AI SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128484', 'VIDAI SOFTLABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC120957', 'PIXCRAFT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2010PTC074191', '247 COMPUTING SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141921', 'BINE DIGITAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2009PTC071339', 'PERSPI INTERACTIVE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC126387', 'KRIEGER STUDIOS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102946', 'TOUCHCLOUD SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC146758', 'STACKROO DATA CENTER PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC142830', 'MOBYSS CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC078721', 'INDIX INTERNET INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72501TN2006PTC060930', 'LAPTECH INFO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136643', 'SYSWINGZ TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116176', 'NECURITY SOLUTIONS NETWORK SECURITY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156524', 'DREAM MAGIC SOFTWARE STUDIO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2004PTC052644', 'CEEDEEYES IT PARKS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111181', 'INFRIT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145061', 'FINFORZ TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132972', 'CLOUDZURE CONSULTING SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2023PTC158264', 'FIRSTHUB ECOM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123896', 'PBXCRAFT CLOUD COMPUTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141618', 'PLATERON PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136891', 'DROIDAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC094497', 'IRONWASP INFORMATION SECURITY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN2009PTC071713', 'FELIX INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119194', 'AIGNOS DATA ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145439', 'YERRAM N GURRAM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129946', 'INNOSYS IO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2002PTC048663', 'TEEMBRAINS TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC153850', 'HW IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72501TN2019PTC132556', 'KAMERAI PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC132483', 'ARIEL TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC100552', 'NIYAMA GLOBAL SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC055133', 'KG TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC044082', 'GODB TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147036', 'LETS CHANGE INDIA SOCIAL VENTURES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130927', 'APZZO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125674', 'DEWESOFT INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72901TN2019PTC130371', 'JBSP TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137987', 'BLUE HAVEN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101808', 'ZUARI TECHNOLOGIES & EXPORTS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104471', 'FURTIM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139218', 'COGNITIVEVALUETECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC095654', 'KITSOFT TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144448', 'CYBERONIX INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113198', 'HUBBUB TECHNOLOGY STACK PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2007PTC086763', 'TICKETGOOSE.COM INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131699', 'TECHBIZNOW (TBN) LABS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097078', 'ONYMY INFOCOMM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC060758', 'MINUSCULE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099889', 'BAVIS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2016PTC103588', 'DEVOIR SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2009PTC072398', 'OGS PAYMENT TECHNOLOGIES AND SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144968', 'JOKAR CREATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2017PTC114215', 'WINKLER INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2011PTC079585', 'COMPLETE ENTERPRISE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC120866', 'NYAYA KARA ESOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2015PTC102360', 'MANISHA SOFT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC100339', 'IPPODHU DIGITAL MEDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC124553', 'DHIVE STUDIO INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142392', 'VEDSP INVENTIVE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC043916', 'MILLENEX SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC140506', 'ASTUTEX TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC122632', 'BARRAX TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2013PTC092392', 'CYSAP DATA ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC094314', 'MANDEV TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC109941', 'PICKLE INTERNET PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC133203', 'LIFTING LIFE STYLE ENTERPRISES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104192', 'ZENFINITY REPORTING SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC060488', 'IVETEL TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132637', 'BLESLABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128812', 'BINARICS CONSULTANCY SERVICES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132576', 'GETSET VENTURES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TZ2020PTC035238', 'DATAPATTERN CONSULTING SERVICES PRIVATE LIMITED', 'Coimbatore', 'Active']"
"['U72900TN2009PTC073946', 'CD TECH INNOVATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2001PTC048184', 'CANDEO SOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC090665', 'ANACOR TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2007PTC062841', 'INSCRIBE BPO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2022PTC149832', 'ADH ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099758', 'INNOPPL IT SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104529', 'JIZOSOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC122126', 'TECHGAMA MEDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2002PTC048657', 'MONDIAL SOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144981', 'NETCAT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2021PTC148808', 'ROOYAH TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132581', 'DOCUDIGITAL SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110172', 'SAHASRA INFORMATICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137111', 'RASBERRY COMPUTE CONSULTANCY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124038', 'TINCE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC088545', 'ILOGICS SOFTWARE TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2012PTC086382', 'ANYCOMMERCE CHENNAI PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147778', 'GHARPE HYPER PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC094150', 'OSCORP TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC140225', 'CIPHERSTAN INFOSEC PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145401', 'EZCLIX TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144756', 'GSAS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC052849', 'GSM INFOMATIKS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113167', 'CYINTEGRITI SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC134498', 'SHIN TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137788', 'WOLKSWARE IT SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110755', 'CUETTA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC103809', 'AQUILAE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113425', 'ESTAKAY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC121073', 'N-BRICKS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116966', 'NEXBASE INFORMATION TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144084', 'BLUEPAY SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118769', 'THIRAN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC093901', 'ENATION SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1997PTC038949', 'MADRAS APPLICATION SOFTWARE DEVELOPMENT EXPORT COMPANY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC140895', 'PORHT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1996PTC036243', 'M.M.IMAGINE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC095309', 'MENTIS SOFTWARE SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110447', 'SAEZ IT HOLDINGS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC096295', 'SM SQUARES TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2018PTC124096', 'MIWAFES CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2005PTC055710', 'DANISH INDO ENGINEERING COMPANY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131092', 'ITECHNOWIZ SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113819', 'INFROSOFT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111726', 'STEMNODE CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125129', 'TREMENDOUS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC096781', 'NILSSEN RAMANATHAN TECHSOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC114329', 'DODEDA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2018PTC121971', 'DELQUIS ANALYTICAL SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128236', 'RUNNET BROADBAND SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102282', 'AGC APPS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC121272', 'MAYILON SOFTWARE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135173', 'COMMUSOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2009PTC072760', 'CREADOR SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137222', 'KIWANO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1999PTC043444', 'OBSI TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1998PTC040062', 'E-CYCLE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC146739', 'TELSA EDUTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1998PTC041283', 'GAN - X SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124330', 'FOURTHWATCH TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123838', 'COVENTINE DIGITAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC053279', 'ATRIBS SOFTWARE SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147130', 'REVOLUTION APPS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2016PTC111364', 'ALPRO TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC117702', 'SEEHASH SOFTWARES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111314', 'AMA VEDIC SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2016PTC110931', 'NEWSTOR PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC075581', 'TRANSSYS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2003PTC052104', 'DIACRITECH TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137934', 'LA DEEP PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2017PTC116496', 'GROOTAN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113550', 'SKYFI INFRATEL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118651', 'ENNOVAATIQ SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC084548', 'RISEIN TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC112965', 'CHENNAI JK STUDIO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC128974', 'PACIFIC BPO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72909TN2016PTC110420', 'VAIAHAM SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123945', 'FUTERP TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149582', 'ADSYZYGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149528', 'LIRIX PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099171', 'EXPEDUX TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72502TN2018PTC122821', 'AAZHI DATA SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2002PTC048604', 'ZIGZAG SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131770', 'SPEQTUS SOLUTIONS ( INDIA ) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2007PTC061959', 'CLAYSTONE TECHNOLOGIES PRIVATE LIMTIED', 'Chennai', 'Active']"
"['U72200TN1999PTC042694', 'SAVVYSOFT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC147955', 'CHAINSCRIPT LABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC146604', 'NFT CREATOR ECONOMY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC126235', 'HUEINT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC098262', 'BELTHINK BUSINESS CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131058', 'LEADMINE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC095983', 'TWEETAL TECHNOLOGIES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143581', 'FASTVPN TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124842', 'TECHMOS SOFTWARES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2008PTC068435', 'JOHNBHAI SOFTCOM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2009PTC072690', 'TILLID SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130773', 'CREATAH SOFTWARE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139975', 'PESIL INFOSOL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC115166', 'BUSINESS DYNAMIKS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC091208', 'AMAZE BUSINESS SOLUTIONS AND SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN2015PTC102468', 'JASPRO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2010PTC077146', 'VEETEE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC126166', 'JSTEKSYS BUSINESS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC150154', 'GEORA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149217', 'KIACART PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113614', 'CREATIVEEYE COMMUNICATION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC090524', 'INGENIUS ECOSYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC146641', 'SAITECK ERP SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124914', 'NIMAYA INNOVATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101328', 'ICORE SOFTWARE SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144048', 'KINCHIT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099814', 'TEAMSPARK TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1998PTC039860', 'CURSOR CONTROL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119234', 'CONVERSIGHT.AI INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142918', 'INDICLE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113783', 'INPRO IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113278', 'TARGETBAY ECOMMERCE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113694', 'EPIK INNOVATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144527', 'BIGTHINKCODE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC092868', 'YELLOW ROSE STUDIOS & SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2010PTC075143', 'COGNITIVE PLATFORM SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101187', 'FINOCULUS SOFTWARE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124139', 'PROTONIUM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144574', 'DLA PROSYS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC130850', 'BLACK SWAN RETAIL TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132591', 'OCTONAUTS INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097551', 'XERTZ BUSINESS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC115138', 'SNEW TECHNOLOGIES GLOBAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125934', 'ALGOTRAK PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097404', 'AWEBON TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2019PTC132642', 'BENZOSOFT TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125110', 'ALFHEIMR TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142093', 'SENVIRA ENGINEERING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145527', 'GETRYT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139724', 'CHENNAI DIGITAL SOLUTIONS & TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135576', 'ZING7 IT SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137907', 'ADON BRANDED SHOPPING INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113790', 'GAMMA DATALOGY SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118425', 'AROVANA COMMUNICATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC123195', 'SARAVANAN NKATSGLOBAL TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC128852', 'VELTRONIK INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2017PTC119783', 'LOGISTICSA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110309', 'NANOYOTTA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC084619', 'WISEMEN IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099519', 'M-TECH PRINT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118412', 'PROGLINT SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC098143', 'SUSKAM ENTERPRISE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104761', 'IGAMEFUSION STUDIOS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125622', 'TECHNAS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116588', 'OUREARTH ANALYTICS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1994PTC028496', 'ARKIN SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC148586', 'KLUTCH MINDS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099440', 'RANTEC TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC097364', 'KOWINKO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149079', 'EDTS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC091715', 'PHALGUNE INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119940', 'AIYOWAY ONLINE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129859', 'JM ANALYTICS AND SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097689', 'FQUO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2001PTC046949', 'CD BYTE INFO PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN2008PTC070278', 'SKL SOLUTIONS & MARKETING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145208', 'RENDERWAYS TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131441', 'SUPPORTABILITY SOFTWARE AND TELCO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
